"Periodo";"Municipios";"Sexo";"Edad";"Valor"
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";5214
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";6843
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";7478
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";7083
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6464
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";4177
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";5686
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5052
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";5788
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";6652
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";6086
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4719
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2617
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1157
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";367
"1 de julio de 2012";"03133 - Torrevieja";"Ambos sexos";"Total";91102
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"95 y más años";24
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1989
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";1922
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1984
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";2215
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2566
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";3518
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";4010
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3777
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3332
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2176
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";2887
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2406
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2698
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";3204
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2970
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";2442
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1267
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";476
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";142
"1 de julio de 2012";"03133 - Torrevieja";"Hombres";"Total";46007
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"95 y más años";61
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1795
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1789
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1855
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";2086
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2647
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";3325
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";3468
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3306
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3132
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";2001
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";2799
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2645
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";3089
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";3448
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";3116
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2277
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1351
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";680
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";225
"1 de julio de 2012";"03133 - Torrevieja";"Mujeres";"Total";45095
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"95 y más años";91
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3615
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";3912
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3801
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";4330
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";5129
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";6594
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";7533
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";7241
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6693
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";4264
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";5963
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5150
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";5648
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";6767
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";6102
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4919
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2888
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1265
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";435
"1 de julio de 2013";"03133 - Torrevieja";"Ambos sexos";"Total";92342
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"95 y más años";26
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1917
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2043
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1951
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";2260
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2538
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";3364
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";4043
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3870
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3502
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2192
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";2995
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2477
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2665
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";3232
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2936
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";2514
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1406
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";525
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";167
"1 de julio de 2013";"03133 - Torrevieja";"Hombres";"Total";46623
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"95 y más años";66
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1699
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1869
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1850
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";2070
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2591
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";3230
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";3490
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3371
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3191
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";2073
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";2968
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2672
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2983
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";3536
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";3166
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2405
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1483
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";740
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";268
"1 de julio de 2013";"03133 - Torrevieja";"Mujeres";"Total";45719
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"95 y más años";82
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3535
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4114
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3774
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";4218
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";5022
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";6350
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";7487
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";7365
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6783
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";4288
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";6171
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5252
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";5432
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";6521
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";5872
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4697
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2804
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1188
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";409
"1 de julio de 2014";"03133 - Torrevieja";"Ambos sexos";"Total";91362
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"95 y más años";23
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1890
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2151
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1934
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";2208
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2523
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";3235
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";4000
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3929
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3566
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2184
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3113
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2547
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2569
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";3106
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2834
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";2355
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1360
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";470
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";143
"1 de julio de 2014";"03133 - Torrevieja";"Hombres";"Total";46139
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"95 y más años";59
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1645
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1963
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1840
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";2009
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2500
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";3115
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";3488
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3435
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3217
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";2104
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";3057
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2705
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2863
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";3414
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";3038
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2342
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1444
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";718
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";266
"1 de julio de 2014";"03133 - Torrevieja";"Mujeres";"Total";45222
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"95 y más años";64
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3474
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4115
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3755
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";4068
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4868
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";5966
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";7320
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";7416
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6806
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";4254
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";6268
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5380
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";5227
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";6191
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";5643
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4484
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2670
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1075
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";329
"1 de julio de 2015";"03133 - Torrevieja";"Ambos sexos";"Total";89371
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"95 y más años";19
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1867
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2141
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1933
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";2118
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2474
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";3007
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";3876
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3926
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3581
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2185
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3192
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2633
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2469
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2919
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2750
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";2201
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1284
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";383
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";105
"1 de julio de 2015";"03133 - Torrevieja";"Hombres";"Total";45065
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"95 y más años";45
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1607
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1974
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1822
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1949
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2394
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2959
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";3444
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3489
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3225
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";2069
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";3076
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2747
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2758
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";3271
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2893
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2282
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1386
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";692
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";224
"1 de julio de 2015";"03133 - Torrevieja";"Mujeres";"Total";44306
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"95 y más años";62
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3385
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";4029
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3672
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";3867
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4546
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";5389
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";6783
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";7172
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 45 a 49 años";6664
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 5 a 9 años";4103
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 50 a 54 años";6082
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 55 a 59 años";5334
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 60 a 64 años";4891
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 65 a 69 años";5592
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 70 a 74 años";5092
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 75 a 79 años";4001
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 80 a 84 años";2504
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 85 a 89 años";1074
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"De 90 a 94 años";340
"1 de julio de 2016";"03133 - Torrevieja";"Ambos sexos";"Total";84582
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"95 y más años";21
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 0 a 4 años";1789
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 10 a 14 años";2079
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 15 a 19 años";1899
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 20 a 24 años";2011
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 25 a 29 años";2311
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 30 a 34 años";2687
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 35 a 39 años";3549
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 40 a 44 años";3751
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 45 a 49 años";3493
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 5 a 9 años";2137
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 50 a 54 años";3093
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 55 a 59 años";2636
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 60 a 64 años";2304
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 65 a 69 años";2644
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 70 a 74 años";2458
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 75 a 79 años";1918
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 80 a 84 años";1184
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 85 a 89 años";400
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"De 90 a 94 años";110
"1 de julio de 2016";"03133 - Torrevieja";"Hombres";"Total";42474
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"95 y más años";41
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 0 a 4 años";1596
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 10 a 14 años";1951
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 15 a 19 años";1773
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 20 a 24 años";1856
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 25 a 29 años";2235
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 30 a 34 años";2702
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 35 a 39 años";3234
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 40 a 44 años";3421
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 45 a 49 años";3172
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 5 a 9 años";1966
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 50 a 54 años";2989
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 55 a 59 años";2698
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 60 a 64 años";2587
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 65 a 69 años";2948
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 70 a 74 años";2635
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 75 a 79 años";2083
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 80 a 84 años";1319
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 85 a 89 años";674
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"De 90 a 94 años";229
"1 de julio de 2016";"03133 - Torrevieja";"Mujeres";"Total";42108
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"95 y más años";71
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 0 a 4 años";3304
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 10 a 14 años";3987
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 15 a 19 años";3570
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 20 a 24 años";3643
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 25 a 29 años";4120
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 30 a 34 años";4791
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 35 a 39 años";6066
"1 de julio de 2017";"03133 - Torrevieja";"Ambos sexos";"De 40 a 44 años";6764
